TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,SEASON,SEASON_TYPE,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,FTA_RATE,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM,PCT_FGA_2PT_RANK,PCT_FGA_3PT_RANK,PCT_PTS_2PT_RANK,PCT_PTS_2PT_MR_RANK,PCT_PTS_3PT_RANK,PCT_PTS_FB_RANK,PCT_PTS_FT_RANK,PCT_PTS_OFF_TOV_RANK,PCT_PTS_PAINT_RANK,PCT_AST_2PM_RANK,PCT_UAST_2PM_RANK,PCT_AST_3PM_RANK,PCT_UAST_3PM_RANK,PCT_AST_FGM_RANK,PCT_UAST_FGM_RANK
1610612753,Orlando Magic,82,29,53,0.354,48.3,-2.0,0.6,-0.027,-1.1,-0.3,-0.04,-1.4,-1.3,-0.019,0.1,-2.4,-2.3,-1.4,0.3,-0.5,-0.3,0.3,0.6,-0.6,-6.6,-6.6,2016-17,Regular Season,101.2,103.7,108.0,110.3,-6.8,-6.5,0.58,1.67,16.8,0.267,0.726,0.491,0.137,0.489,0.524,99.1,96.9,80.75,7989,0.46,1,26,26,26,13,28,24,29,15,14,19,20,12,23,8,29,29,14,29,15.0,12.5,14.0,42.2,15.9,13.3,13.0,46.6,22,19,9,21,14,20,14,26,27,22,12,23,12,0.7,0.3,0.588,0.171,0.254,0.139,0.158,0.148,0.418,0.495,0.505,0.876,0.124,0.58,0.42,14,17,6,10,21,8,26,19,15,17,14,7,24,15,16
1610612755,Philadelphia 76ers,82,28,54,0.341,48.4,-1.9,-0.6,-0.019,1.2,4.9,-0.016,-3.1,-4.0,-0.002,-1.0,-1.2,-2.1,1.1,1.5,-0.1,-0.3,0.3,2.2,-2.2,-5.7,-5.7,2016-17,Regular Season,100.7,102.7,106.4,108.2,-5.7,-5.5,0.631,1.43,17.4,0.273,0.709,0.49,0.167,0.501,0.539,101.0,99.07,82.56,8179,0.47,1,27,27,27,10,30,16,27,3,26,10,16,26,24,30,21,22,7,26,17.3,13.3,12.9,44.3,18.5,13.4,15.3,45.1,7,13,14,12,29,22,28,21,23,16,27,9,26,0.651,0.349,0.537,0.105,0.297,0.126,0.166,0.169,0.433,0.541,0.459,0.877,0.123,0.631,0.369,24,7,23,27,7,14,20,1,8,6,25,5,26,3,28
1610612756,Phoenix Suns,82,24,58,0.293,48.4,-0.4,2.3,-0.016,-2.6,-3.7,-0.05,-2.3,-2.8,-0.006,1.7,-0.7,0.9,-2.6,0.5,0.1,-0.4,0.4,2.5,-2.5,-5.6,-5.6,2016-17,Regular Season,103.9,106.1,109.3,111.3,-5.4,-5.2,0.491,1.27,14.4,0.299,0.718,0.503,0.152,0.493,0.538,102.9,100.85,84.04,8320,0.462,1,29,29,29,10,22,28,26,29,30,30,6,17,11,26,26,24,2,27,17.7,14.9,19.4,47.5,18.1,13.5,16.0,44.0,4,4,2,5,28,23,29,16,3,25,29,13,17,0.745,0.255,0.601,0.161,0.209,0.18,0.19,0.164,0.441,0.421,0.579,0.79,0.21,0.491,0.509,2,29,4,11,29,2,1,5,5,29,2,25,6,29,2
1610612757,Portland Trail Blazers,82,41,41,0.5,48.6,0.4,-0.1,0.005,1.1,2.6,0.005,-2.4,-2.8,-0.005,0.0,-0.3,-0.3,0.5,0.9,-0.7,-0.3,0.3,1.4,-1.4,-0.5,-0.5,2016-17,Regular Season,107.8,109.4,107.8,110.0,0.0,-0.6,0.534,1.54,16.0,0.269,0.72,0.496,0.139,0.52,0.559,99.1,97.38,81.15,8088,0.493,1,15,15,15,1,11,22,18,25,21,25,19,15,20,10,11,12,12,20,14.6,12.6,11.3,42.4,15.7,12.6,12.7,42.9,26,17,22,20,13,12,11,12,14,11,28,28,15,0.678,0.322,0.54,0.148,0.289,0.105,0.171,0.136,0.392,0.444,0.556,0.789,0.211,0.534,0.466,19,12,20,15,8,23,14,28,23,26,5,26,5,25,6
1610612758,Sacramento Kings,82,32,50,0.39,48.5,-0.6,-1.1,-0.001,-1.9,-6.1,0.012,-0.8,-0.9,-0.002,-1.4,-0.5,-1.8,-1.2,0.7,-0.8,-1.2,1.2,0.3,-0.3,-3.9,-3.9,2016-17,Regular Season,104.6,106.6,109.1,110.8,-4.5,-4.2,0.594,1.54,17.3,0.258,0.723,0.492,0.152,0.516,0.556,97.1,95.42,79.52,7911,0.478,1,23,23,23,4,20,26,25,11,22,12,24,13,22,24,14,14,24,25,16.3,11.0,10.7,43.0,17.4,12.5,14.7,40.7,14,28,25,17,24,11,27,6,10,26,26,15,13,0.709,0.291,0.562,0.143,0.262,0.104,0.176,0.158,0.419,0.506,0.494,0.877,0.123,0.594,0.406,11,20,17,17,16,25,10,15,14,12,19,6,25,11,20
1610612759,San Antonio Spurs,82,61,21,0.744,48.3,2.3,0.3,0.026,1.0,-0.2,0.047,1.5,1.2,0.026,0.3,2.2,2.4,2.4,-1.0,0.5,1.8,-1.8,-1.5,1.5,7.2,7.2,2016-17,Regular Season,108.8,110.3,100.9,102.9,7.9,7.4,0.606,1.77,18.1,0.282,0.73,0.511,0.141,0.524,0.564,96.4,94.86,79.05,7832,0.551,1,2,2,2,13,9,1,2,9,5,6,14,10,6,14,10,9,27,2,17.3,13.0,12.1,39.6,14.7,12.4,12.6,40.8,9,16,20,28,5,10,10,7,18,2,7,10,10,0.719,0.281,0.572,0.196,0.262,0.115,0.167,0.164,0.376,0.525,0.475,0.874,0.126,0.606,0.394,7,24,12,3,17,19,18,6,27,10,21,9,22,9,22
1610612761,Toronto Raptors,82,51,31,0.622,48.2,1.9,1.4,0.015,-0.8,-3.0,0.009,1.2,1.0,0.017,0.5,0.7,1.2,-3.3,-1.9,1.6,0.1,-0.1,0.5,-0.5,4.2,4.2,2016-17,Regular Season,109.8,111.4,104.9,107.1,4.9,4.3,0.472,1.46,14.5,0.291,0.717,0.505,0.132,0.517,0.561,97.1,95.41,79.51,7867,0.516,1,5,5,5,18,6,11,6,30,25,29,8,20,9,5,12,11,25,5,17.4,13.5,12.2,43.8,14.9,13.1,11.5,41.7,6,11,18,14,7,17,6,10,6,9,24,7,20,0.711,0.289,0.567,0.158,0.248,0.114,0.184,0.162,0.409,0.372,0.628,0.818,0.182,0.472,0.528,9,22,14,12,23,21,3,7,18,30,1,20,11,30,1
1610612762,Utah Jazz,82,51,31,0.622,48.2,0.7,-2.5,0.023,1.5,3.1,0.014,1.1,2.1,-0.022,0.4,2.7,3.0,2.3,1.5,-0.6,1.2,-1.2,-1.3,1.3,3.9,3.9,2016-17,Regular Season,107.4,109.0,102.7,104.7,4.7,4.3,0.544,1.48,16.2,0.27,0.743,0.514,0.148,0.526,0.563,93.6,92.09,76.75,7579,0.534,1,5,5,5,25,12,3,5,23,24,23,18,4,5,21,8,10,30,3,14.7,11.0,8.1,42.8,15.2,10.7,10.5,41.0,25,27,29,18,8,2,2,8,8,3,10,26,4,0.673,0.327,0.543,0.118,0.287,0.081,0.17,0.146,0.425,0.454,0.546,0.8,0.2,0.544,0.456,20,11,19,23,10,29,16,22,11,24,7,23,8,23,8
1610612764,Washington Wizards,82,49,33,0.598,48.4,1.6,1.9,0.009,-0.7,-2.4,0.008,-0.8,-2.1,0.033,-0.3,0.1,-0.2,1.0,-1.2,1.1,-0.5,0.5,1.5,-1.5,1.8,1.8,2016-17,Regular Season,108.5,110.4,106.9,108.8,1.6,1.7,0.577,1.68,17.6,0.286,0.716,0.501,0.143,0.528,0.564,99.7,97.94,81.62,8109,0.511,1,9,9,9,7,8,20,9,16,12,8,10,23,14,17,6,8,10,8,17.7,13.0,15.9,45.0,16.4,13.8,12.1,43.9,3,14,5,11,17,26,8,15,25,24,21,3,23,0.716,0.284,0.588,0.176,0.253,0.146,0.159,0.162,0.412,0.496,0.504,0.86,0.14,0.577,0.423,8,23,7,8,22,4,24,8,17,16,15,11,20,16,15
1610612737,Atlanta Hawks,82,24,58,0.293,48.1,-2.5,-1.1,-0.023,-0.4,0.3,-0.016,0.0,-0.4,0.013,-1.2,-1.1,-2.3,-2.3,0.4,-0.9,-1.3,1.3,-0.7,0.7,-5.5,-5.5,2017-18,Regular Season,102.4,104.4,108.2,110.1,-5.8,-5.7,0.622,1.53,17.6,0.263,0.719,0.489,0.157,0.512,0.547,100.6,98.76,82.3,8114,0.468,1,27,27,27,27,26,24,26,5,23,8,18,26,26,29,22,20,8,26,17.8,12.0,10.4,41.3,17.9,12.9,13.0,44.4,4,17,21,27,25,19,24,13,23,25,10,7,26,0.637,0.363,0.522,0.123,0.325,0.1,0.153,0.172,0.4,0.52,0.48,0.868,0.132,0.622,0.378,25,6,25,17,5,21,20,4,24,6,25,9,22,5,26
1610612738,Boston Celtics,82,55,27,0.671,48.3,0.9,0.0,0.011,2.1,2.7,0.038,-0.3,-0.6,0.008,-0.3,0.9,0.6,1.2,-0.1,0.1,0.1,-0.1,0.6,-0.6,3.6,3.6,2017-18,Regular Season,105.3,106.8,101.5,103.2,3.7,3.6,0.586,1.6,17.0,0.263,0.739,0.504,0.144,0.518,0.552,98.2,96.75,80.63,7987,0.519,1,4,4,4,12,18,2,7,13,17,21,19,10,11,15,15,14,22,8,15.4,12.1,9.5,39.8,15.6,11.2,10.4,43.8,23,16,26,29,10,4,5,11,18,2,16,15,10,0.643,0.357,0.516,0.134,0.33,0.091,0.153,0.148,0.383,0.49,0.51,0.813,0.187,0.586,0.414,23,8,26,11,4,25,19,21,28,19,12,24,7,13,18
1610612751,Brooklyn Nets,82,28,54,0.341,48.4,-3.4,-2.7,-0.025,3.7,11.1,-0.013,-0.5,-0.9,0.006,-0.7,-1.6,-2.3,1.9,2.8,-1.4,-0.7,0.7,0.9,-0.9,-3.7,-3.7,2017-18,Regular Season,104.3,106.1,108.5,109.7,-4.2,-3.6,0.619,1.56,17.3,0.251,0.731,0.489,0.151,0.514,0.551,101.1,99.66,83.05,8238,0.474,1,23,23,23,5,22,21,24,6,21,12,24,14,25,22,18,15,6,24,14.2,12.5,10.7,43.8,17.3,13.6,11.6,47.8,29,15,19,18,22,28,15,27,11,11,22,30,14,0.589,0.411,0.479,0.068,0.357,0.1,0.163,0.133,0.411,0.507,0.493,0.844,0.156,0.619,0.381,29,2,29,29,2,20,9,29,19,10,21,14,17,6,25
1610612766,Charlotte Hornets,82,36,46,0.439,48.2,-2.1,-1.1,-0.018,-1.2,-2.9,-0.006,5.7,8.8,-0.047,1.6,0.1,1.8,-3.2,-0.9,0.2,-0.4,0.4,-5.2,5.2,0.3,0.3,2017-18,Regular Season,107.0,109.0,107.0,109.0,0.0,-0.1,0.554,1.7,16.1,0.271,0.763,0.512,0.128,0.508,0.549,100.5,98.66,82.21,8143,0.5,1,20,20,20,16,9,17,18,25,9,27,13,2,5,2,25,18,10,18,16.1,13.1,9.3,43.7,14.8,10.7,10.7,45.2,20,10,28,20,3,1,6,17,1,23,1,24,2,0.686,0.314,0.535,0.131,0.279,0.086,0.187,0.149,0.404,0.483,0.517,0.756,0.244,0.554,0.446,9,22,21,14,20,28,1,20,23,21,10,27,4,25,6
1610612741,Chicago Bulls,82,27,55,0.329,48.4,-2.3,2.1,-0.037,-1.0,-1.6,-0.014,-1.4,-1.0,-0.029,1.2,-2.2,-1.0,-2.4,0.4,0.5,-1.6,1.6,1.8,-1.8,-7.0,-7.0,2017-18,Regular Season,101.3,103.4,109.1,110.5,-7.8,-7.0,0.607,1.68,17.3,0.256,0.767,0.5,0.141,0.497,0.529,100.3,98.65,82.21,8160,0.453,1,24,24,24,5,28,28,28,8,13,14,22,1,17,11,29,29,11,28,15.0,11.2,11.8,41.8,16.3,11.2,11.3,44.5,26,25,14,26,15,3,10,14,29,29,8,25,1,0.65,0.35,0.536,0.131,0.322,0.114,0.141,0.146,0.406,0.51,0.49,0.848,0.152,0.607,0.393,20,11,20,13,7,13,28,22,22,8,23,13,18,8,23
1610612739,Cleveland Cavaliers,82,50,32,0.61,48.1,-1.4,-3.5,0.003,0.3,0.5,0.004,3.5,3.9,0.024,-1.4,-0.1,-1.5,-2.5,0.3,-0.4,-0.3,0.3,-2.1,2.1,0.9,0.9,2017-18,Regular Season,110.6,112.0,109.5,111.1,1.0,1.0,0.579,1.7,17.5,0.243,0.73,0.492,0.139,0.547,0.584,100.1,98.72,82.27,8114,0.502,1,6,6,6,23,5,29,14,20,8,9,28,16,24,9,3,3,9,17,16.1,11.2,12.5,44.2,16.5,12.7,11.3,47.0,19,26,13,15,17,15,12,21,8,28,2,26,16,0.621,0.379,0.513,0.114,0.324,0.113,0.164,0.146,0.399,0.478,0.522,0.819,0.181,0.579,0.421,27,4,28,20,6,14,8,24,25,22,9,20,11,20,11
1610612742,Dallas Mavericks,82,24,58,0.293,48.3,-1.1,2.1,-0.024,1.1,3.4,-0.003,-2.0,-2.7,0.006,-0.7,-3.8,-4.5,-0.9,-1.5,-0.2,-0.7,0.7,-0.3,0.3,-3.0,-3.0,2017-18,Regular Season,104.1,105.4,107.4,108.4,-3.3,-2.9,0.594,1.85,17.3,0.224,0.749,0.478,0.127,0.513,0.544,97.5,96.53,80.44,7959,0.475,1,27,27,27,12,24,16,22,10,2,11,30,5,30,1,19,23,26,23,14.7,10.4,10.0,38.8,13.9,11.4,14.3,42.2,28,29,24,30,1,7,27,5,27,22,18,18,5,0.618,0.382,0.515,0.136,0.346,0.097,0.139,0.144,0.379,0.491,0.509,0.824,0.176,0.594,0.406,28,3,27,10,3,24,29,28,29,18,13,17,14,10,21
1610612743,Denver Nuggets,82,46,36,0.561,48.5,-0.6,-0.1,-0.006,0.6,2.1,-0.007,2.1,1.9,0.029,1.2,1.6,2.9,0.4,1.2,-0.3,0.2,-0.2,-2.0,2.0,1.5,1.5,2017-18,Regular Season,109.6,111.4,108.8,110.0,0.8,1.4,0.617,1.68,18.2,0.3,0.736,0.517,0.151,0.536,0.57,99.1,97.69,81.41,8095,0.511,1,14,14,14,4,6,23,11,7,11,5,2,11,2,23,6,7,15,10,16.9,14.0,13.4,49.0,18.7,11.2,13.0,47.3,11,3,8,5,30,5,23,24,13,26,9,22,11,0.643,0.357,0.532,0.086,0.313,0.122,0.156,0.154,0.445,0.526,0.474,0.848,0.152,0.617,0.383,22,9,22,27,10,11,16,16,6,5,26,12,19,7,24
1610612765,Detroit Pistons,82,39,43,0.476,48.3,0.0,1.7,-0.009,-0.3,-1.9,0.014,0.1,0.9,-0.031,0.9,-0.9,0.0,-2.4,-1.4,0.4,-1.0,1.0,0.0,0.0,-0.1,-0.1,2017-18,Regular Season,104.9,106.6,104.8,106.7,0.0,-0.1,0.582,1.7,17.1,0.269,0.74,0.499,0.138,0.512,0.543,98.4,96.75,80.62,7981,0.489,1,19,19,19,12,19,10,19,19,10,18,16,9,18,7,20,26,23,21,16.6,12.6,10.8,43.6,14.9,11.2,9.9,43.6,14,14,18,21,6,5,2,10,25,16,3,8,9,0.667,0.333,0.546,0.126,0.312,0.104,0.142,0.16,0.42,0.465,0.535,0.889,0.111,0.582,0.418,15,16,16,16,11,18,26,9,18,27,4,4,27,19,12
1610612744,Golden State Warriors,82,58,24,0.707,48.1,2.6,-4.9,0.056,0.9,-0.3,0.034,-0.1,-1.7,0.058,-2.5,3.5,1.0,5.7,1.1,-0.7,3.8,-3.8,1.1,-1.1,6.0,6.0,2017-18,Regular Season,112.3,112.8,104.2,106.8,8.1,5.9,0.685,1.9,20.9,0.243,0.712,0.497,0.153,0.569,0.603,101.8,100.35,83.63,8251,0.554,1,3,3,3,23,3,11,3,1,1,1,27,29,19,25,1,1,5,1,17.3,10.3,19.3,44.1,18.5,13.7,14.1,47.4,7,30,1,16,27,29,25,25,20,5,13,17,29,0.661,0.339,0.555,0.167,0.299,0.17,0.146,0.152,0.389,0.643,0.357,0.801,0.199,0.685,0.315,16,15,12,4,16,1,22,17,27,1,30,26,5,1,30
1610612745,Houston Rockets,82,65,17,0.793,48.2,-0.9,-1.4,-0.003,5.2,13.5,0.011,5.0,5.5,0.035,0.4,1.1,1.4,-0.9,-0.7,1.1,0.4,-0.4,-0.9,0.9,8.5,8.5,2017-18,Regular Season,112.2,114.1,103.8,105.7,8.5,8.4,0.557,1.56,16.4,0.254,0.75,0.503,0.141,0.551,0.59,99.7,98.02,81.69,8078,0.531,1,1,1,1,18,1,7,1,22,22,26,23,4,14,10,2,2,13,5,17.4,11.5,11.4,40.7,15.8,11.9,11.9,48.0,6,21,17,28,13,12,16,28,3,13,6,11,4,0.498,0.502,0.416,0.054,0.409,0.102,0.175,0.155,0.362,0.47,0.53,0.689,0.311,0.557,0.443,30,1,30,30,1,19,3,12,30,24,7,30,1,22,9
1610612754,Indiana Pacers,82,48,34,0.585,48.2,1.4,1.6,0.008,-1.6,-5.9,0.02,0.1,-0.4,0.022,-0.6,0.0,-0.6,-1.0,-2.2,1.8,-1.1,1.1,0.4,-0.4,1.4,1.4,2017-18,Regular Season,107.2,108.5,105.6,107.3,1.6,1.3,0.544,1.67,16.8,0.271,0.721,0.496,0.136,0.525,0.557,98.2,96.84,80.7,7977,0.509,1,8,8,8,18,11,12,12,28,14,22,15,24,20,5,12,13,21,12,18.3,11.9,14.8,44.7,14.8,12.8,12.3,44.8,3,19,5,13,4,16,18,15,26,19,7,2,24,0.716,0.284,0.602,0.178,0.257,0.14,0.142,0.173,0.424,0.465,0.535,0.819,0.181,0.544,0.456,5,26,4,1,26,4,27,1,17,26,5,19,12,28,3
1610612746,LA Clippers,82,42,40,0.512,48.1,0.0,-2.3,0.013,-1.3,-3.4,-0.002,1.2,2.8,-0.039,-0.5,0.7,0.3,-2.2,0.6,-0.9,-1.1,1.1,-2.0,2.0,0.0,0.0,2017-18,Regular Season,107.7,109.4,107.7,109.2,0.0,0.2,0.555,1.52,16.5,0.284,0.718,0.504,0.147,0.527,0.564,101.1,99.54,82.95,8167,0.497,1,18,18,18,27,8,19,17,24,26,25,6,27,10,18,10,10,7,19,15.8,13.9,13.3,52.2,17.4,13.2,15.4,44.8,21,4,9,2,23,24,30,15,2,12,20,20,27,0.686,0.314,0.565,0.086,0.261,0.122,0.174,0.145,0.479,0.502,0.498,0.726,0.274,0.555,0.445,8,23,9,28,25,10,4,25,2,11,20,28,3,24,7
1610612747,Los Angeles Lakers,82,35,47,0.427,48.5,-0.3,-1.5,0.004,-0.4,-1.0,-0.001,-0.5,0.8,-0.047,0.4,1.1,1.6,0.2,1.5,-0.6,-0.7,0.7,0.7,-0.7,-1.5,-1.5,2017-18,Regular Season,104.2,106.0,105.6,107.3,-1.4,-1.3,0.584,1.51,17.0,0.279,0.729,0.505,0.155,0.517,0.548,102.6,100.9,84.08,8361,0.491,1,21,21,21,3,23,13,21,17,27,19,8,17,9,26,16,19,3,20,16.3,14.2,17.5,51.9,18.2,13.5,12.7,49.0,18,2,2,3,26,27,20,30,9,10,15,23,17,0.671,0.329,0.568,0.088,0.278,0.162,0.154,0.151,0.48,0.492,0.508,0.865,0.135,0.584,0.416,14,17,8,26,21,2,18,19,1,17,14,10,21,17,14
1610612763,Memphis Grizzlies,82,22,60,0.268,48.1,-0.4,2.5,-0.019,-1.4,-2.7,-0.015,-4.0,-5.7,0.017,0.0,-1.9,-2.0,-0.6,0.2,-0.6,-0.3,0.3,2.8,-2.8,-6.2,-6.2,2017-18,Regular Season,101.8,103.6,108.4,110.4,-6.6,-6.8,0.586,1.44,16.6,0.276,0.721,0.493,0.156,0.5,0.539,97.3,95.65,79.71,7865,0.46,1,29,29,29,27,27,26,27,12,29,24,10,23,23,28,28,27,29,27,17.1,11.7,13.2,42.3,17.3,11.8,14.3,42.1,10,20,11,24,21,10,28,3,14,21,30,5,23,0.683,0.317,0.554,0.128,0.279,0.133,0.167,0.172,0.426,0.51,0.49,0.815,0.185,0.586,0.414,10,21,13,15,19,8,7,5,15,9,22,23,8,12,19
1610612748,Miami Heat,82,44,38,0.537,48.6,1.1,1.5,0.005,1.4,4.0,0.0,-3.3,-3.5,-0.028,0.2,0.1,0.4,1.7,0.2,0.0,0.7,-0.7,0.7,-0.7,0.5,0.5,2017-18,Regular Season,104.5,106.2,104.0,105.8,0.5,0.4,0.585,1.58,17.1,0.261,0.741,0.501,0.148,0.52,0.551,97.8,96.1,80.08,7985,0.505,1,15,15,15,2,21,8,16,16,19,16,20,7,16,19,14,16,27,15,16.5,11.3,9.3,44.9,15.6,11.8,11.0,43.5,15,24,27,12,11,11,7,9,24,7,24,13,7,0.642,0.358,0.538,0.104,0.319,0.09,0.143,0.159,0.434,0.457,0.543,0.908,0.092,0.585,0.415,24,7,19,23,8,26,25,10,12,28,3,2,29,16,15
1610612749,Milwaukee Bucks,82,44,38,0.537,48.4,0.6,-0.7,0.011,-1.4,-2.5,-0.018,-0.1,-0.1,-0.001,-1.6,-1.3,-2.9,-0.4,-1.8,1.7,0.9,-0.9,1.5,-1.5,-0.3,-0.3,2017-18,Regular Season,107.8,109.0,107.1,109.1,0.7,-0.2,0.585,1.68,17.7,0.244,0.709,0.48,0.142,0.531,0.571,98.5,97.03,80.86,8013,0.502,1,15,15,15,8,10,18,20,15,12,7,26,30,28,12,8,6,20,16,18.3,10.5,14.6,47.4,15.8,13.0,10.1,47.3,2,28,6,7,14,20,3,23,4,20,28,3,30,0.703,0.297,0.582,0.137,0.247,0.138,0.172,0.172,0.445,0.501,0.499,0.883,0.117,0.585,0.415,6,25,6,9,28,6,5,3,7,12,19,5,26,15,16
1610612750,Minnesota Timberwolves,82,47,35,0.573,48.3,0.8,1.5,0.001,-2.8,-7.1,-0.009,3.4,3.6,0.025,0.5,-0.4,0.1,-1.2,-2.6,2.0,-0.5,0.5,-2.6,2.6,2.2,2.2,2017-18,Regular Season,110.8,112.5,108.4,110.2,2.4,2.3,0.553,1.82,17.0,0.289,0.72,0.503,0.128,0.523,0.566,98.3,96.75,80.62,7985,0.518,1,12,12,12,12,4,25,10,26,3,20,4,25,13,3,13,9,23,9,17.8,13.6,9.7,49.2,15.2,13.0,12.9,45.7,4,6,25,4,9,21,21,20,5,27,11,4,25,0.739,0.261,0.603,0.153,0.22,0.088,0.177,0.162,0.449,0.487,0.513,0.825,0.175,0.553,0.447,1,30,2,7,30,27,2,6,4,20,11,16,15,26,5
1610612740,New Orleans Pelicans,82,48,34,0.585,48.7,0.9,-3.6,0.029,-0.7,-2.4,0.007,0.1,0.5,-0.013,-2.1,1.0,-1.2,3.0,0.5,-0.2,1.7,-1.7,-1.2,1.2,1.3,1.3,2017-18,Regular Season,107.7,108.5,105.6,107.4,2.1,1.1,0.627,1.79,19.0,0.24,0.726,0.494,0.145,0.541,0.573,102.7,101.48,84.57,8443,0.525,1,8,8,8,1,12,14,13,4,5,3,29,19,21,16,4,5,1,7,16.3,11.9,15.3,52.4,17.3,13.8,14.2,47.7,16,18,3,1,20,30,26,26,22,9,4,21,19,0.681,0.319,0.581,0.112,0.274,0.137,0.145,0.146,0.469,0.549,0.451,0.876,0.124,0.627,0.373,11,20,7,21,22,7,23,23,3,3,28,7,24,4,27
1610612752,New York Knicks,82,29,53,0.354,48.4,1.2,1.4,0.007,-3.0,-7.1,-0.016,-3.0,-4.3,0.013,0.3,0.6,0.9,-0.6,1.4,-1.4,0.4,-0.4,2.1,-2.1,-3.6,-3.6,2017-18,Regular Season,104.1,106.3,108.4,109.7,-4.3,-3.4,0.573,1.58,17.2,0.289,0.727,0.509,0.15,0.51,0.544,99.2,97.64,81.37,8059,0.481,1,22,22,22,8,20,22,23,21,18,15,3,18,6,21,24,24,17,22,15.1,13.4,8.6,46.7,17.4,13.2,11.4,43.4,25,8,29,9,23,26,13,7,28,14,23,27,18,0.734,0.266,0.621,0.174,0.236,0.082,0.143,0.145,0.447,0.499,0.501,0.869,0.131,0.573,0.427,2,29,1,2,29,29,24,26,5,15,16,8,23,21,10
1610612760,Oklahoma City Thunder,82,48,34,0.585,48.4,1.4,4.1,-0.005,-0.5,-0.2,-0.013,1.1,3.1,-0.053,3.0,-0.1,2.9,-2.0,-2.0,1.4,0.4,-0.4,-1.2,1.2,3.4,3.4,2017-18,Regular Season,107.6,110.1,104.7,106.4,2.9,3.7,0.535,1.53,15.8,0.32,0.725,0.515,0.143,0.514,0.546,99.2,97.34,81.11,8036,0.508,1,8,8,8,8,7,9,6,29,25,28,1,20,3,13,17,21,18,14,18.7,15.0,15.2,43.9,14.4,12.8,11.2,43.5,1,1,4,17,2,18,9,8,6,18,17,1,20,0.655,0.345,0.54,0.133,0.299,0.141,0.161,0.173,0.407,0.426,0.574,0.831,0.169,0.535,0.465,19,12,18,12,14,3,11,2,21,29,2,15,16,29,2
1610612753,Orlando Magic,82,25,57,0.305,48.1,-2.1,-1.6,-0.016,0.3,1.8,-0.011,-0.9,-0.8,-0.015,-1.8,-2.4,-4.2,-0.9,0.3,-0.2,0.0,0.0,0.3,-0.3,-4.8,-4.8,2017-18,Regular Season,102.8,104.7,107.7,109.4,-4.9,-4.7,0.604,1.61,17.5,0.248,0.714,0.48,0.147,0.512,0.545,100.3,98.58,82.15,8096,0.472,1,26,26,26,23,25,20,25,9,16,10,25,28,29,17,21,22,12,25,15.6,10.9,12.6,45.6,17.0,12.8,12.9,48.3,22,27,12,11,18,17,21,29,21,17,12,16,28,0.658,0.342,0.551,0.111,0.299,0.122,0.15,0.151,0.441,0.515,0.485,0.851,0.149,0.604,0.396,17,14,14,22,15,9,21,18,9,7,24,11,20,9,22
